match_id,game_creation,game_duration,game_version,queue_id,win,champion_id,champion_name,kills,deaths,assists,total_cs,cs_per_min,gold_earned,damage_dealt,vision_score,first_blood,first_blood_assist,cs_at_1min,cs_at_2min,cs_at_3min,cs_at_4min,cs_at_5min,camp_sequence,first_camp,first_camp_time,camps_cleared_by_5min,first_scuttle_time,first_gank_time,ganks_by_5min,primary_tree,keystone,rune_1,rune_2,rune_3,secondary_tree,rune_4,rune_5,stat_shard_1,stat_shard_2,stat_shard_3,summoner_1,summoner_2,item_build_order,mythic_completion_time,control_wards_bought,total_items_purchased,gold_at_5min,current_gold_at_5min,xp_at_5min,level_at_5min,damage_dealt_at_5min,damage_taken_at_5min,gold_at_10min,current_gold_at_10min,xp_at_10min,level_at_10min,cs_at_10min,damage_dealt_at_10min,damage_taken_at_10min,gold_at_15min,current_gold_at_15min,xp_at_15min,level_at_15min,cs_at_15min,damage_dealt_at_15min,damage_taken_at_15min,gold_at_20min,current_gold_at_20min,xp_at_20min,level_at_20min,cs_at_20min,damage_dealt_at_20min,damage_taken_at_20min,dragons_killed,dragons_stolen,herald_killed,baron_killed,turrets_killed,first_turret,first_dragon_time,herald_time,baron_time,wards_placed,wards_destroyed,control_wards_placed,vision_denial_score,time_top_side_pct,time_bot_side_pct,avg_position_x,avg_position_y,distance_traveled,skill_order,max_order,kill_participation_pct,solo_kills,damage_taken_total,damage_mitigated,avg_death_time,ally_top,ally_jungle,ally_mid,ally_bot,ally_support,enemy_top,enemy_jungle,enemy_mid,enemy_bot,enemy_support,team_total_kills,enemy_total_kills,team_total_gold,enemy_total_gold,enemy_jungle_kda,enemy_jungle_damage,enemy_jungle_cs,enemy_jungle_gold
KR_7792452114,1756821451246,1333,15.17.708.5788,420,False,107,Rengar,2,8,5,135,6.08,8601,11055,9,False,False,0,4,16.0,24.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->1036@240s->1036@240s->3134@420s->1036@420s->1001@420s->1036@600s->1036@600s->6690@720s->3077@720s->6701@840s->3364@840s->1037@1020s->2022@1020s->2020@1080s,,0,19,1648.0,498.0,1506.0,4.0,590.0,4444.0,2975.0,175.0,3141.0,6.0,60.0,3266.0,10734.0,5401.0,746.0,5807.0,9.0,92.0,6552.0,16527.0,8106.0,1451.0,8189.0,11.0,127.0,9742.0,23298.0,0,0,0,0,0,True,,,,2,2,0,2,29.2,70.8,5900.6,5882.9,141053.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,77.8,0,26824,12474,781.2,Ambessa,,Annie,Lucian,Poppy,Yorick,Nidalee,Qiyana,Hwei,Alistar,9,34,38031,49596,27.0,23581,157,11914
KR_7791439411,1756752164164,2138,15.17.708.5788,420,False,107,Rengar,5,8,11,292,8.19,15483,36730,39,False,False,0,4,16.0,28.0,30.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->3364@300s->1037@540s->1036@540s->6690@540s->1036@540s->1001@540s->3142@720s->2055@720s->3077@840s->1036@840s->3134@1020s->1036@1020s->1036@1020s,,2,28,1589.0,139.0,1566.0,4.0,358.0,3292.0,3360.0,485.0,4140.0,8.0,76.0,1306.0,9637.0,6023.0,843.0,6958.0,10.0,117.0,4997.0,13815.0,8060.0,1525.0,10510.0,13.0,168.0,8947.0,22710.0,1,0,1,0,1,True,1500.501,1200.425,,4,10,2,10,51.4,48.6,5566.5,6378.5,224177.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,59.3,1,47698,31270,1304.2,Gwen,,Zed,Jhin,Leona,Sion,Viego,Akali,Ziggs,Shen,27,44,69747,75479,5.17,40470,241,19228
KR_7791417973,1756750009882,1467,15.17.708.5788,420,True,107,Rengar,22,4,4,211,8.63,17394,34234,24,False,False,0,4,16.0,27.0,33.0,,,,0,,240.051,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@60s->3134@300s->1001@300s->2020@420s->1036@420s->3142@420s->3077@540s->1029@540s->1036@540s->6698@780s->3158@780s->3134@840s->2021@840s,,0,21,2304.0,554.0,1787.0,5.0,860.0,3924.0,5815.0,710.0,4158.0,8.0,68.0,5254.0,10732.0,10924.0,1759.0,8367.0,11.0,111.0,18042.0,18167.0,14799.0,169.0,12729.0,14.0,173.0,22997.0,24581.0,1,0,0,0,4,True,1260.453,,,1,9,0,9,30.8,69.2,7919.0,5780.6,174596.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,66.7,5,33844,18612,875.6,Ryze,,Zed,Lucian,Alistar,Rumble,LeeSin,Qiyana,Sivir,Morgana,39,27,57584,48053,2.0,17616,121,11869
KR_7791372455,1756745320701,1618,15.17.708.5788,420,True,107,Rengar,23,4,9,237,8.79,17876,45624,23,True,False,0,4,16.0,24.0,28.0,,,,0,,240.05,3,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1036@300s->3364@300s->1001@420s->6690@420s->3142@660s->1037@660s->3077@660s->6698@840s->3134@840s->1036@840s->3814@1140s,,1,23,2378.0,228.0,1584.0,4.0,1916.0,4098.0,5607.0,2727.0,4621.0,8.0,78.0,6093.0,11233.0,8388.0,628.0,7635.0,11.0,121.0,13472.0,17059.0,12876.0,276.0,13145.0,15.0,172.0,25981.0,26465.0,3,0,1,0,1,True,540.095,1080.249,,2,5,0,5,35.7,64.3,7150.5,6364.7,175744.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,65.3,7,38510,24356,954.6,Singed,,Yone,Senna,Elise,Gragas,LeeSin,Azir,Lucian,Nautilus,49,16,65565,49625,1.11,16329,129,8915
KR_7791336394,1756743172517,1408,15.17.708.5788,420,True,107,Rengar,18,4,5,206,8.78,15026,30855,22,False,True,0,4,16.0,28.0,32.0,,,,0,,60.022,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@120s->3134@300s->1037@420s->6698@660s->1001@660s->1036@660s->6695@780s->6701@780s->3158@780s->2055@780s->3134@960s->2021@960s->3814@1020s,,2,20,1644.0,194.0,1462.0,4.0,476.0,3913.0,4874.0,2549.0,4089.0,8.0,70.0,3814.0,10205.0,8689.0,1709.0,7768.0,11.0,121.0,8601.0,15609.0,11588.0,1184.0,11928.0,14.0,162.0,18277.0,25499.0,2,0,1,0,2,True,840.391,1080.483,,3,3,2,3,56.0,44.0,7365.0,7852.3,176763.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,59.0,5,33542,17263,836.5,Ambessa,,Galio,Kaisa,Neeko,KSante,LeeSin,Annie,Yunara,Rakan,39,16,56242,42030,2.5,13112,155,10730
KR_7791301571,1756741346963,920,15.17.708.5788,420,True,107,Rengar,12,1,1,110,7.17,8478,12258,14,True,False,0,4,11.0,23.0,36.0,,,,0,,180.133,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@180s->1036@180s->3134@420s->6690@420s->1001@420s->3142@540s->1036@540s->1036@540s->3364@540s->2055@540s->3134@720s->3077@720s->3158@840s,,1,16,2051.0,901.0,1809.0,5.0,424.0,3774.0,5097.0,772.0,3787.0,7.0,61.0,4827.0,8314.0,8067.0,767.0,7505.0,11.0,110.0,10326.0,15808.0,,,,,,,,2,0,0,0,0,False,600.243,,,4,0,1,0,35.3,64.7,7008.4,6363.5,111191.0,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,65.0,2,15967,6994,669.8,Galio,,Azir,Varus,Bard,Rumble,Viego,TwistedFate,Corki,Neeko,20,8,31117,26447,2.5,5572,98,6766
KR_7791105422,1756734320998,1452,15.17.708.5788,420,False,107,Rengar,8,9,2,176,7.27,10809,20154,23,False,False,0,4,18.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1037@240s->3364@240s->3077@420s->1001@420s->2020@480s->6698@660s->3134@660s->2055@660s->1036@780s->2055@780s->1037@900s->6695@1020s->1036@1020s,,2,25,1963.0,638.0,1635.0,4.0,615.0,3300.0,4106.0,814.0,3967.0,7.0,73.0,2952.0,8681.0,6758.0,763.0,7012.0,10.0,116.0,9073.0,15637.0,9567.0,887.0,9515.0,12.0,146.0,17320.0,24569.0,0,0,0,0,0,False,,,,4,6,2,6,38.5,61.5,5824.3,5956.4,164876.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,71.4,2,33558,17526,982.8,Volibear,,Zed,Ziggs,Alistar,Ambessa,Viego,Galio,Ezreal,Pyke,14,27,41024,52262,5.67,15593,180,11672
KR_7791028800,1756732155307,930,15.17.708.5788,420,True,107,Rengar,8,3,5,133,8.58,9348,18149,15,False,False,0,4,20.0,32.0,36.0,,,,0,,240.038,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->6690@360s->1036@420s->1001@480s->3142@600s->3134@600s->3364@600s->3158@780s->3077@780s->6698@900s,,0,13,2045.0,245.0,1794.0,5.0,791.0,3723.0,4669.0,119.0,3463.0,7.0,56.0,6106.0,10060.0,8960.0,950.0,8486.0,11.0,125.0,15263.0,16447.0,,,,,,,,1,0,0,0,1,True,840.271,,,3,2,0,2,47.1,52.9,7136.2,7628.1,97082.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,52.0,5,17325,8120,474.2,Nocturne,,Ahri,Kaisa,Neeko,Mordekaiser,XinZhao,Irelia,Yunara,Pyke,25,20,36452,30138,0.67,4608,87,4863
KR_7790944992,1756729702300,1621,15.17.708.5788,420,True,107,Rengar,12,4,8,232,8.59,15010,29120,24,False,False,0,4,20.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1037@300s->1033@360s->1036@360s->1036@360s->6698@600s->3134@840s->1001@840s->1037@840s->3142@1080s->3134@1080s->6695@1260s->3035@1260s->2055@1260s,,2,19,1723.0,398.0,1770.0,5.0,0.0,3452.0,3330.0,30.0,3965.0,7.0,77.0,638.0,9163.0,6095.0,620.0,7117.0,10.0,114.0,5938.0,15141.0,10414.0,2139.0,11048.0,13.0,157.0,14261.0,21823.0,2,0,0,0,5,True,720.331,,,10,1,2,1,37.9,62.1,6476.7,7102.1,153566.4,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,48.8,4,33963,18647,959.0,Lulu,,Sylas,Kaisa,Alistar,Nocturne,Qiyana,Aurora,Yunara,Rakan,41,25,60805,53493,1.38,17286,162,10493
KR_7790872912,1756727462097,1699,15.17.708.5788,420,True,107,Rengar,16,4,4,209,7.38,17000,32098,30,False,False,0,4,16.0,24.0,32.0,,,,0,,240.118,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@360s->1036@360s->1036@360s->1001@360s->3364@360s->3142@420s->3134@600s->2055@600s->1036@660s->3077@840s->2021@900s->3814@1080s->1036@1080s->1037@1140s,,1,22,2414.0,1964.0,1648.0,4.0,1226.0,3778.0,5006.0,381.0,4860.0,8.0,78.0,3354.0,8986.0,7373.0,398.0,7238.0,10.0,112.0,7475.0,15544.0,10146.0,1087.0,10402.0,13.0,154.0,12561.0,24716.0,1,0,0,1,2,True,720.229,,1620.489,3,6,1,6,56.7,43.3,8988.6,8202.0,201078.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,55.6,9,38634,20896,1001.2,Kennen,,Yone,Ziggs,Leona,Aurora,LeeSin,Ahri,Lucian,Poppy,36,33,64968,54652,1.86,11784,168,11014
KR_7790803742,1756724981247,1603,15.17.708.5788,420,True,107,Rengar,16,9,10,203,7.6,17185,40451,22,False,False,0,4,12.0,18.0,32.0,,,,0,,240.166,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@360s->1036@360s->1036@360s->1001@360s->3364@360s->2055@360s->3077@540s->1036@540s->6690@660s->1036@660s->3142@660s->1036@720s->3134@780s->6695@960s,,2,23,1982.0,1532.0,1619.0,4.0,416.0,3512.0,4250.0,870.0,3701.0,7.0,62.0,3803.0,10872.0,7988.0,2153.0,6507.0,10.0,90.0,11405.0,20285.0,10878.0,1294.0,10243.0,13.0,121.0,17798.0,27858.0,1,0,1,1,1,False,1320.501,1080.412,1560.57,4,6,2,6,60.7,39.3,8277.5,8235.6,183119.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,78.8,7,40052,21645,721.7,Ambessa,,Orianna,Yunara,Karma,Rumble,Karthus,XinZhao,Aphelios,Pyke,33,25,64572,53855,1.62,20656,197,11563
KR_7790116058,1756668528568,913,15.17.708.5788,420,True,107,Rengar,9,3,0,122,8.02,8516,10862,11,False,False,0,4,12.0,24.0,28.0,,,,0,,180.126,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->3142@420s->3364@420s->1001@540s->1033@540s->1036@540s->1036@540s->3077@660s->1037@660s->6698@900s->3158@900s->3134@900s,,1,16,2245.0,445.0,1561.0,4.0,844.0,3751.0,4634.0,379.0,3808.0,7.0,63.0,5235.0,11089.0,8489.0,404.0,8084.0,11.0,122.0,10862.0,17514.0,,,,,,,,1,0,0,0,0,True,600.226,,,2,2,0,2,58.8,41.2,5508.6,7717.4,97128.2,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,47.4,4,17514,8332,520.0,Nasus,,Malzahar,Yunara,Braum,Aatrox,LeeSin,Vladimir,Kaisa,Rakan,19,14,33672,27849,1.33,6851,85,6438
KR_7790092527,1756665504025,1442,15.17.708.5788,420,True,107,Rengar,19,2,7,218,9.07,16957,30137,25,True,False,0,4,18.0,32.0,40.0,,,,0,,240.149,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1001@420s->6690@420s->1036@420s->3142@480s->3364@480s->2022@480s->3158@480s->3134@660s->3077@720s->3814@900s->2055@900s,,2,22,2114.0,314.0,2044.0,5.0,765.0,4249.0,5183.0,1033.0,4269.0,8.0,73.0,5407.0,11116.0,8614.0,184.0,8485.0,11.0,125.0,11314.0,17267.0,13586.0,77.0,13036.0,15.0,178.0,20177.0,25045.0,3,0,1,0,3,False,600.254,1020.367,,5,5,2,5,42.3,57.7,6990.7,6145.5,155654.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,63.4,9,33077,17097,839.6,Yasuo,,Ahri,Yunara,Lulu,Singed,Karthus,Talon,Kaisa,Senna,41,23,60043,49886,1.78,27891,179,10968
KR_7790073328,1756663020103,1763,15.17.708.5788,420,True,107,Rengar,15,5,10,257,8.75,17490,35503,28,False,False,0,4,20.0,29.0,37.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->1036@420s->1036@420s->3077@600s->1037@600s->1001@600s->6698@780s->3814@960s->2055@960s->3134@1020s->1037@1020s->6695@1140s,,2,23,1732.0,282.0,1739.0,5.0,0.0,3448.0,4053.0,218.0,4000.0,7.0,78.0,2275.0,10106.0,6937.0,2317.0,7645.0,11.0,132.0,4386.0,14441.0,10627.0,833.0,12356.0,14.0,197.0,14493.0,23673.0,2,0,0,1,4,True,780.307,,1740.495,4,6,2,6,38.7,61.3,7245.1,6809.3,218954.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,67.6,6,40333,24401,1141.1,Vladimir,,Viktor,Sivir,Blitzcrank,Chogath,Poppy,Syndra,Corki,Leona,37,21,63816,51485,2.8,13934,169,10723
KR_7790039047,1756659952058,2208,15.17.708.5788,420,True,107,Rengar,17,9,19,263,7.15,20846,58071,45,False,False,0,4,16.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@300s->1036@300s->1036@300s->3134@300s->1036@420s->1036@420s->3142@660s->1036@660s->1001@660s->3077@840s->1037@840s->1036@840s->6698@960s,,3,27,1667.0,217.0,1601.0,4.0,1097.0,4764.0,3721.0,1556.0,3653.0,7.0,65.0,4413.0,11315.0,6469.0,469.0,6684.0,10.0,95.0,8478.0,18480.0,8810.0,511.0,9989.0,13.0,130.0,15602.0,26387.0,3,0,0,1,3,True,900.359,,2160.737,5,13,3,13,63.2,36.8,7993.1,8538.0,189349.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,76.6,4,56564,32363,938.6,Ambessa,,Galio,Jhin,Neeko,Rumble,Trundle,Aurora,Kaisa,Rakan,47,47,80328,74739,2.42,33982,192,15698
KR_7789977632,1756656557982,1592,15.17.708.5788,420,True,107,Rengar,17,6,10,208,7.84,16531,36740,23,False,False,0,4,16.0,24.0,32.0,,,,0,,240.047,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->2055@300s->1036@420s->1036@420s->1037@420s->6698@720s->1001@720s->2055@720s->3142@840s->3134@900s->1036@900s->1037@1020s,,2,20,1733.0,208.0,1602.0,4.0,190.0,3223.0,3872.0,1467.0,3678.0,7.0,67.0,2122.0,8360.0,8052.0,137.0,7739.0,11.0,120.0,9530.0,16437.0,12108.0,43.0,10973.0,13.0,145.0,21216.0,25216.0,2,0,0,0,3,True,660.2,,,4,6,2,6,42.9,57.1,6926.2,6786.2,193564.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,61.4,5,37156,20902,1066.6,Urgot,,Ryze,Corki,Bard,Warwick,Ambessa,Akshan,Sivir,Rell,44,27,63516,54880,1.78,21584,160,11102
KR_7789939604,1756654761813,970,15.17.708.5788,420,True,107,Rengar,13,1,4,139,8.6,10974,15153,13,False,False,0,5,21.0,29.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->3364@300s->6690@420s->1036@420s->1001@420s->3142@600s->3134@600s->3077@660s->1036@660s->6698@900s->6695@900s,,0,12,1689.0,234.0,1627.0,4.0,0.0,3254.0,5204.0,649.0,5119.0,9.0,84.0,3781.0,9933.0,9505.0,245.0,9216.0,12.0,125.0,12135.0,17124.0,,,,,,,,1,0,0,0,1,False,540.234,,,2,4,0,4,50.0,50.0,8549.1,7962.2,106877.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,60.7,5,18383,9602,829.4,Shen,,Malzahar,Lucian,Zoe,Sejuani,Ambessa,Annie,MissFortune,Zyra,28,12,36972,31107,1.17,8758,104,7933
KR_7789883154,1756652378348,1456,15.17.708.5788,420,True,107,Rengar,16,4,9,186,7.66,14640,29648,27,False,False,0,4,20.0,23.0,27.0,,,,0,,240.171,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@240s->3364@240s->2055@240s->1037@420s->3077@480s->6695@600s->1001@600s->6698@840s->1036@840s->1036@840s->3814@1020s->1036@1020s->3158@1200s->3035@1200s,,1,18,1939.0,414.0,1487.0,4.0,725.0,3556.0,4650.0,125.0,4189.0,8.0,70.0,3934.0,10304.0,8270.0,1380.0,7971.0,11.0,125.0,8177.0,16752.0,11594.0,334.0,11485.0,14.0,170.0,17109.0,23966.0,1,0,1,0,1,True,1080.402,1080.402,,3,7,1,7,26.9,73.1,7329.4,4879.8,129420.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,80.6,2,32042,17181,843.2,KSante,,Viktor,Jhin,Bard,Gnar,XinZhao,Syndra,Sivir,Karma,31,21,49549,48646,2.4,15936,138,10967
KR_7789707868,1756647360394,1781,15.17.708.5788,420,False,107,Rengar,10,9,3,233,7.85,16172,25959,25,True,False,0,4,16.0,24.0,28.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@300s->1036@360s->1001@360s->6690@540s->1036@540s->3142@720s->3077@720s->3134@780s->1036@900s->1037@1020s->6698@1080s,,0,23,1888.0,438.0,1452.0,4.0,1235.0,4562.0,3564.0,689.0,4004.0,7.0,72.0,2564.0,11071.0,6658.0,548.0,6940.0,10.0,111.0,7209.0,17899.0,9935.0,225.0,10439.0,13.0,145.0,15012.0,24366.0,0,0,0,0,2,False,,,,7,6,0,6,41.9,58.1,5942.5,5947.3,182883.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,59.1,2,37138,18487,943.1,Fiora,,Orianna,Draven,Leona,Kennen,Trundle,Aurora,Yunara,Rakan,22,39,60432,66908,7.33,15819,165,13540
KR_7789656251,1756645899361,911,15.17.708.5788,420,False,107,Rengar,4,9,2,65,4.28,6985,8264,6,False,False,0,0,4.0,16.0,24.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@180s->1036@240s->1036@300s->3134@360s->1001@420s->1036@540s->3077@660s->1036@720s->2020@780s->6701@780s->3134@840s->1037@900s,,0,14,1468.0,318.0,1380.0,4.0,0.0,3968.0,2911.0,806.0,3388.0,7.0,51.0,2884.0,11828.0,6963.0,433.0,5507.0,9.0,65.0,7074.0,19844.0,,,,,,,,0,0,0,0,0,False,,,,1,1,0,1,82.4,17.6,8365.2,10553.1,100708.6,Q->W->E->Q->Q->R->Q->E->Q,Q,66.7,1,21321,8942,563.6,Sett,,Sylas,Ashe,Braum,Irelia,Ekko,Yone,Jhin,Elise,9,33,24934,39765,16.0,10867,126,8578
KR_7789446340,1756640385050,1520,15.17.708.5788,420,True,107,Rengar,15,3,3,214,8.45,14652,28878,42,True,False,0,6,20.0,28.0,40.0,,,,0,,60.027,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@120s->3134@420s->3077@420s->3364@420s->6698@660s->1001@660s->1037@780s->6695@900s->3134@900s->2055@900s->1036@1020s->3814@1200s->2055@1200s,,3,19,2123.0,1323.0,1872.0,5.0,1234.0,3541.0,4822.0,2157.0,4100.0,8.0,77.0,4723.0,9309.0,7265.0,65.0,7150.0,10.0,126.0,8038.0,16011.0,9668.0,368.0,10013.0,13.0,171.0,9536.0,22207.0,3,0,1,0,2,True,660.242,960.357,,4,17,2,17,55.6,44.4,7809.2,7752.4,161195.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,56.2,3,32380,17219,916.1,Renekton,,Swain,Heimerdinger,Sylas,Yorick,Skarner,Azir,Ziggs,Bard,32,16,55910,47611,2.4,15808,135,9151
KR_7788011933,1756568589225,2312,15.17.708.5788,420,True,107,Rengar,14,12,6,294,7.63,19266,41959,35,False,False,0,2,4.0,17.0,17.0,,,,0,,180.044,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@180s->3364@180s->3134@300s->1036@420s->1036@480s->1036@540s->3142@720s->3077@900s->1001@900s->1028@1020s->1037@1020s->6698@1140s->1036@1140s,,2,29,1501.0,46.0,932.0,3.0,1063.0,3772.0,3070.0,565.0,3007.0,6.0,47.0,2717.0,9252.0,5346.0,591.0,5854.0,9.0,92.0,5393.0,16848.0,7708.0,473.0,9877.0,12.0,146.0,10331.0,24166.0,3,0,0,2,2,False,660.272,,1980.649,3,9,2,9,60.0,40.0,8252.7,8516.8,270519.5,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,37.0,6,60485,27928,1125.9,Singed,,Anivia,Zeri,Jhin,Jayce,Sylas,Sion,Sivir,Pantheon,54,38,87961,76910,2.44,50385,229,16655
KR_7787919398,1756565953903,1331,15.17.708.5788,420,True,107,Rengar,9,1,6,193,8.7,11483,18604,16,False,False,0,4,16.0,28.0,35.0,,,,0,,240.176,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->1036@240s->3142@540s->1001@540s->3364@540s->1029@660s->1036@660s->1036@660s->1036@660s->1036@720s->3077@900s->1036@900s->6698@1020s,,1,23,2143.0,343.0,1780.0,5.0,1301.0,3902.0,4408.0,853.0,4445.0,8.0,80.0,2975.0,9621.0,5848.0,393.0,6649.0,10.0,112.0,5550.0,14992.0,9491.0,152.0,11282.0,13.0,164.0,12359.0,21297.0,3,0,0,0,1,False,420.209,,,3,4,1,4,54.2,45.8,9972.5,8874.2,161023.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,60.0,1,26721,14154,663.0,Kennen,,Aurora,Yunara,Bard,Jax,Zyra,Yasuo,Corki,Leona,25,11,46167,39342,0.5,9397,168,7927
KR_7787841603,1756564038098,1440,15.17.708.5788,420,True,107,Rengar,9,4,11,227,9.46,13940,19162,36,False,False,0,4,16.0,27.0,27.0,,,,0,,120.026,3,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1036@300s->3364@300s->3142@480s->3077@600s->1001@600s->2055@600s->1037@720s->6698@1020s->3035@1020s->1036@1020s->3123@1080s,,2,21,2260.0,110.0,1393.0,4.0,1478.0,4898.0,5008.0,178.0,4113.0,8.0,68.0,6709.0,10549.0,7741.0,2026.0,7334.0,11.0,114.0,11699.0,17680.0,11503.0,2748.0,10847.0,13.0,161.0,17959.0,26112.0,3,0,1,0,2,False,660.307,960.386,,4,9,2,9,40.0,60.0,7468.1,6789.3,170845.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,58.8,0,31205,15112,488.2,TahmKench,,Qiyana,Ashe,Braum,Singed,Trundle,Sylas,Jhin,Bard,34,20,54730,42035,1.88,14382,125,9632
KR_7787672892,1756560013499,927,15.17.708.5788,420,True,107,Rengar,13,2,4,134,8.67,10524,16723,11,False,True,0,4,20.0,28.0,32.0,,,,0,,240.077,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->3077@420s->1037@420s->6698@660s->6690@660s->1001@660s->1036@660s->3142@720s->1036@720s->1036@720s->3134@840s->1037@840s,,0,20,2454.0,1004.0,1752.0,5.0,1344.0,4581.0,5723.0,2193.0,4507.0,8.0,75.0,4867.0,9384.0,10256.0,1891.0,9107.0,12.0,132.0,15619.0,17200.0,,,,,,,,2,0,0,0,0,True,480.216,,,2,3,0,3,52.9,47.1,9501.7,8025.1,98889.9,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,73.9,3,18366,8899,801.9,Akali,,Corki,Syndra,Morgana,Irelia,Kindred,Sylas,Lucian,Rakan,23,10,34898,26232,1.0,4155,100,5106
